# Lightly edited for easier file-reading.
F110W eF110W F160W eF160W F207M eF207M F165M eF165M Av excess mass
      22.3320       0.198000       19.5850      0.0920000       17.8330      0.0930000       19.2420      0.0840000       10.8703       1.00000     0.0200000
     -1.00000       -1.00000       18.5660      0.0360000       15.3890      0.0460000       18.4010      0.0360000      -287.698       1.00000    0.00600000
      24.3010       0.673000       18.4600      0.0380000       15.9690      0.0480000       18.2980      0.0390000      -284.556       1.00000    0.00600000
      23.4130       0.290000       20.7300       0.167000       19.1410       0.240000       20.3190       0.153000       10.4955       1.00000    0.00800000
      19.5390      0.0210000       14.5890      0.0200000       9.77400      0.0320000       14.5180      0.0200000       29.8036       1.00000       1.40000
      23.2840       0.364000       19.9340      0.0890000       16.9850      0.0600000       19.7450      0.0780000       15.1632       1.00000     0.0200000
      19.6700      0.0320000       16.1220      0.0280000       14.6880      0.0450000       15.7690      0.0280000       21.4951       0.00000      0.686104
      22.9200       0.309000       18.8030      0.0350000       15.4170      0.0350000       18.8660      0.0420000       23.3059       1.00000     0.0900000
      22.5260       0.193000       20.9680       0.188000       16.6780      0.0710000       21.1770       0.343000      -9.64317       1.00000    0.00600000
      22.4330       0.144000       19.9140       0.134000       18.3290       0.194000       19.7530       0.134000       8.51397       1.00000     0.0120000
      23.8690       0.597000       20.5400       0.131000       17.7600      0.0570000       20.1970       0.122000      -314.037       1.00000    0.00600000
      21.8430      0.0790000       17.8970      0.0310000       16.0320      0.0480000       17.5950      0.0310000       26.5998       0.00000      0.346077
      16.4020      0.0380000       13.8360      0.0390000       12.7960      0.0640000       13.6370      0.0390000       10.4149       1.00000      0.800000
      21.5270      0.0830000       18.2170      0.0430000       16.5020      0.0630000       17.8290      0.0410000       17.7209       1.00000     0.0800000
      23.0050       0.236000       19.8720       0.158000       17.5150       0.157000       19.4980       0.138000       14.0088       1.00000     0.0200000
      21.9870      0.0970000       17.7410      0.0290000       15.6990      0.0500000       17.4800      0.0290000       29.1488       0.00000      0.592914
      23.1170       0.276000       17.9420      0.0470000       15.4640      0.0680000       17.6060      0.0450000       0.00000       0.00000       0.00000
      21.6830      0.0910000       17.1270      0.0290000       15.1110      0.0470000       16.7890      0.0290000       31.5973       0.00000       1.24877
      22.6830       0.250000       19.6340      0.0680000       18.0380      0.0870000       19.2490      0.0630000       14.8573       1.00000     0.0300000
      15.6130      0.0380000       13.1450      0.0390000       12.4300      0.0640000       12.9260      0.0390000       0.00000       0.00000       0.00000
      22.6080       0.189000       17.5110      0.0410000       14.9400      0.0650000       17.1910      0.0410000       0.00000       0.00000       0.00000
      20.4000      0.0490000       17.1230      0.0410000       15.8660      0.0680000       16.7820      0.0410000       19.3602       0.00000      0.196111
      22.7220       0.198000       18.6980      0.0550000       16.1920      0.0680000       18.4130      0.0540000       24.3497       1.00000      0.110000
      21.4960       0.106000       17.9880      0.0570000       16.4030      0.0750000       17.7150      0.0540000       22.2928       0.00000      0.156232
      22.6270       0.170000       17.6150      0.0430000       15.0900      0.0650000       17.4120      0.0430000       0.00000       0.00000       0.00000
      20.8620      0.0550000       16.7130      0.0400000       14.8690      0.0640000       16.4790      0.0400000       27.4360       0.00000      0.942309
      21.4370      0.0770000       17.5210      0.0420000       15.9170      0.0670000       17.2310      0.0420000       25.4365       0.00000      0.377266
      22.7570       0.225000       20.7950       0.158000       19.4470       0.337000       20.3650       0.133000       2.42931       1.00000    0.00600000
      16.9200      0.0930000       14.7080      0.0920000       13.9950       0.102000       14.4000      0.0940000       8.98211       0.00000      0.354689
      17.7670      0.0930000       15.4080      0.0920000       14.6950       0.102000       15.1530      0.0940000       10.2369       0.00000      0.217220
      22.0650       0.129000       17.4220      0.0400000       15.4900      0.0640000       17.1370      0.0400000       31.6391       0.00000      0.936037
      17.7370      0.0380000       15.2080      0.0390000       14.4150      0.0640000       14.9660      0.0390000       11.7661       0.00000      0.342586
      19.2840      0.0940000       16.0440      0.0920000       14.5770       0.102000       15.7400      0.0940000       19.2705       0.00000      0.576853
      18.7420      0.0930000       15.4560      0.0920000       14.1980       0.102000       15.1680      0.0940000       18.7788       0.00000      0.772819
      22.4060       0.203000       20.1460      0.0720000       18.9280       0.120000       19.8350      0.0740000       6.30679       1.00000    0.00800000
      21.8690      0.0870000       17.7850      0.0300000       16.1010      0.0470000       17.4930      0.0290000       27.0314       0.00000      0.381500
      23.0000       0.270000       20.5660       0.199000       18.9140       0.328000       19.9990       0.159000       7.33668       1.00000    0.00700000
      24.4390        1.09400       19.3490      0.0660000       17.4800      0.0750000       18.9690      0.0580000      -295.304       1.00000    0.00600000
      24.9850        1.97100       19.0600      0.0460000       16.5270      0.0500000       18.8830      0.0490000      -292.946       1.00000    0.00600000
      24.2840       0.956000       20.8760       0.124000       18.3290      0.0760000       20.8150       0.125000      -318.107       1.00000    0.00600000
      24.0110       0.443000       23.3950        1.11800       18.2790      0.0900000       24.6950        4.58300       0.00000       0.00000       0.00000
      18.2960      0.0380000       15.1110      0.0390000       13.9310      0.0640000       14.8840      0.0390000       17.6556       0.00000      0.840469
      21.1730      0.0730000       17.3660      0.0410000       15.7890      0.0660000       17.0260      0.0410000       24.4831       0.00000      0.376374
      16.5680      0.0270000       13.8580      0.0280000       13.0220      0.0450000       13.9020      0.0280000       12.7245       0.00000       1.10702
      18.2820      0.0190000       15.1340      0.0200000       13.4290      0.0330000       14.8190      0.0200000       15.7876       1.00000      0.600000
      22.0570       0.123000       19.6810       0.102000       18.0460       0.115000       19.4680       0.105000       6.68467       1.00000     0.0120000
      20.2220      0.0440000       15.9030      0.0280000       13.4610      0.0450000       15.6470      0.0280000       28.0479       1.00000       1.40000
      17.9460      0.0270000       15.5240      0.0280000       14.5100      0.0450000       15.0560      0.0280000       8.77012       1.00000      0.150000
      22.4110       0.106000       19.3610      0.0490000       17.3950      0.0670000       19.1300      0.0450000       13.9779       1.00000     0.0300000
      22.1590       0.139000       20.0530      0.0780000       18.3860      0.0830000       19.7590      0.0750000       3.36544       1.00000    0.00600000
      17.5820      0.0270000       13.2590      0.0280000       11.0330      0.0450000       13.0410      0.0280000       0.00000       0.00000       0.00000
      19.8270      0.0290000       16.7370      0.0280000       15.6170      0.0460000       16.4210      0.0280000       17.4113       0.00000      0.202136
      22.9140       0.220000       19.2690      0.0340000       17.0060      0.0480000       18.7930      0.0330000       20.3936       1.00000     0.0550000
      22.9750       0.166000       20.5640      0.0760000       19.6580       0.250000       20.1260      0.0640000       8.89683       1.00000    0.00800000
      22.7320       0.184000       18.2430      0.0240000       15.5570      0.0340000       18.0310      0.0240000       29.4924       1.00000      0.350000
      18.2320      0.0390000       15.4680      0.0390000       14.5090      0.0640000       15.1090      0.0390000       14.1230       0.00000      0.395983
      16.2830      0.0380000       13.5620      0.0390000       12.4490      0.0640000       13.4060      0.0390000       12.1159       1.00000       1.20000
     -1.00000       -1.00000       15.5440      0.0390000       14.3510      0.0640000       15.9170      0.0390000      -241.025       1.00000    0.00600000
     -1.00000       -1.00000       22.2020       0.439000       21.7350        1.74100       21.9940       0.432000       0.00000       0.00000       0.00000
      20.4290      0.0450000       17.2160      0.0410000       15.5470      0.0650000       16.8470      0.0400000       16.6630       1.00000      0.130000
      22.0420       0.103000       17.3080      0.0400000       14.6260      0.0640000       17.3060      0.0400000       32.4567       1.00000       1.15000
      24.2660       0.745000       21.3190       0.167000       18.9090       0.112000       21.1550       0.191000      -323.889       1.00000    0.00600000
      18.8620      0.0390000       15.3300      0.0390000       13.7730      0.0640000       15.0290      0.0390000       22.0852       0.00000       1.35168
      16.2480      0.0380000       13.7010      0.0390000       12.6230      0.0640000       13.5010      0.0390000       10.1203       1.00000      0.900000
     -1.00000       -1.00000       24.0750        2.36200       19.1340       0.155000       25.6680        12.7110       0.00000       0.00000       0.00000
      24.9550        1.64000       22.3490       0.592000       20.3600       0.405000       21.5560       0.305000       0.00000       0.00000       0.00000
      16.5680      0.0930000       14.6420      0.0920000       14.1880       0.102000       14.4520      0.0940000       5.93652       0.00000      0.217786
      15.9130      0.0930000       14.0520      0.0920000       13.6260       0.102000       13.8250      0.0940000       5.24597       0.00000      0.345190
      18.3340      0.0380000       16.6650      0.0390000       16.2490      0.0650000       16.4330      0.0390000       1.18286       1.00000     0.0400000
      17.1670      0.0380000       14.5270      0.0390000       13.6180      0.0640000       14.2540      0.0390000       12.5378       0.00000      0.690675
      18.3950      0.0380000       15.8270      0.0390000       14.8870      0.0640000       15.5400      0.0390000       12.6574       0.00000      0.226778
      21.0430      0.0500000       17.4680      0.0280000       16.0650      0.0460000       17.3100      0.0280000       22.1833       0.00000      0.228754
      15.8050      0.0380000       14.0240      0.0390000       13.6300      0.0640000       13.8310      0.0390000       4.52309       0.00000      0.315335
      16.4360      0.0380000       13.9410      0.0390000       12.9310      0.0640000       13.6200      0.0390000       9.65174       1.00000      0.700000
      17.7920      0.0380000       14.7450      0.0390000       13.5980      0.0640000       14.5130      0.0390000       16.3555       0.00000      0.939629
      23.0900       0.289000       21.2170       0.301000       18.8050       0.165000       21.0720       0.231000      -1.26305       1.00000    0.00600000
      25.8730        3.02800      -1.00000       -1.00000       19.1910       0.154000       22.1380       0.433000       0.00000       0.00000       0.00000
      15.8150      0.0380000       13.1520      0.0390000       12.0670      0.0640000       12.8440      0.0390000       11.4888       1.00000       1.40000
      21.4200      0.0690000       17.8570      0.0400000       16.3940      0.0650000       17.5450      0.0400000       22.3187       0.00000      0.166462
      17.4700      0.0270000       15.5000      0.0280000       14.9570      0.0450000       15.2320      0.0280000       6.54014       0.00000      0.128553
      17.8140      0.0380000       15.1820      0.0390000       14.3290      0.0640000       14.9400      0.0390000       12.7083       0.00000      0.406606
      21.9040       0.147000       19.2700      0.0870000       17.3910      0.0930000       18.9780      0.0770000       9.17232       1.00000     0.0200000
      18.4150      0.0270000       15.7910      0.0280000       14.7930      0.0450000       15.5010      0.0280000       13.2768       0.00000      0.264292
     -1.00000       -1.00000       21.8840       0.284000       19.2050       0.140000       20.6450       0.124000      -332.360       1.00000    0.00600000
      21.9250       0.118000       19.2930      0.0520000       18.9150       0.140000       19.1780      0.0520000       10.2053       0.00000     0.0238779
      23.0970       0.325000       20.4530       0.175000       18.0940       0.100000       20.3080       0.191000       8.12834       1.00000    0.00700000
      19.7810      0.0410000       16.1130      0.0390000       14.0430      0.0640000       15.7860      0.0390000       21.1505       1.00000      0.600000
      22.2680       0.121000       17.4140      0.0280000       15.3890      0.0450000       17.1220      0.0280000       34.0896       0.00000       1.32386
      23.7890       0.757000       18.4830      0.0500000       16.2760      0.0670000       18.2650      0.0490000      -284.166       1.00000    0.00600000
      17.7680      0.0380000       15.1170      0.0390000       14.1400      0.0640000       14.8300      0.0390000       13.1444       0.00000      0.484126
      17.7680      0.0380000       15.1170      0.0390000       14.1400      0.0640000       14.8300      0.0390000       0.00000       0.00000       0.00000
      17.7680      0.0380000       15.1170      0.0390000       14.1400      0.0640000       14.8300      0.0390000       0.00000       0.00000       0.00000
      17.7680      0.0380000       15.1170      0.0390000       14.1400      0.0640000       14.8300      0.0390000       0.00000       0.00000       0.00000
      17.7680      0.0380000       15.1170      0.0390000       14.1400      0.0640000       14.8300      0.0390000       0.00000       0.00000       0.00000
      17.7680      0.0380000       17.4700      0.0390000       15.1840      0.0640000       16.3830      0.0390000       0.00000       0.00000       0.00000
