index,SOURCEID,shortname,A/S/C,RA_deg,DE_deg,J_mag,H_mag,K_mag,SpT,Stetson_JHK,range_J,range_H,range_K,vanilla_period_J,vanilla_per_amp_J,vanilla_per_fap_J,vanilla_period_H,vanilla_per_amp_H,vanilla_per_fap_H,vanilla_period_K,vanilla_per_amp_K,vanilla_per_fap_K,poly2_period_J,poly2_per_amp_J,poly2_per_fap_J,poly2_period_H,poly2_per_amp_H,poly2_per_fap_H,poly2_period_K,poly2_per_amp_K,poly2_per_fap_K,poly4_period_J,poly4_per_amp_J,poly4_per_fap_J,poly4_period_H,poly4_per_amp_H,poly4_per_fap_H,poly4_period_K,poly4_per_amp_K,poly4_per_fap_K,Periodic?,Period,Amp,Method,Best Band
230,4.49898E+13,ic_230C_M6.2_Q2,C,56.14974742,32.18819338,15.72643089,15.05788803,14.50262451,6.25,0.542307636,0.031364632,0.038580132,0.030540848,0.19,9.75E-03,1.33E-02,0.15,1.29E-02,1.24E-02,1.02,9.86E-03,1.35E-02,0.15,9.73E-03,8.12E-02,0.15,1.31E-02,6.17E-02,1.01,9.69E-03,1.73E-02,0.98,1.09E-02,2.89E-02,0.17,1.11E-02,1.73E-01,58.82,8.98E-03,3.88E-02,,,,,
231,4.49898E+13,ic_231A_M5.2_Q1H,A,56.14980567,32.15674538,13.83666039,13.10702229,12.60568333,5.25,0.968865887,0.026620674,0.037278557,0.026473808,1.01,1.00E-02,7.37E-05,1.01,1.24E-02,7.53E-04,0.73,8.97E-03,1.12E-03,1.01,9.89E-03,2.96E-03,93.46,1.37E-02,5.15E-04,2.65,8.93E-03,1.32E-04,0.11,7.77E-03,1.79E-02,0.08,1.04E-02,1.63E-04,2.65,8.95E-03,1.23E-04,,,,,
232,4.49898E+13,ic_232C_M8.8_Q2,C,56.15157266,32.05151988,16.61134529,15.90091991,15.21477795,8.75,3.103244879,0.111744308,0.09128933,0.065502167,1.45,5.51E-02,1.50E-21,1.45,4.22E-02,2.90E-17,1.45,2.85E-02,4.91E-10,1.45,5.29E-02,9.50E-17,1.45,3.80E-02,9.07E-13,0.59,2.63E-02,5.55E-08,1.45,5.29E-02,8.23E-17,1.45,3.80E-02,5.72E-13,0.59,2.61E-02,6.74E-08,,,,,
233,4.49898E+13,ic_233A_M8.0_Q0,A,56.15256177,32.06231418,16.56373787,15.73874187,15.01435184,8,-0.039772169,0.04086132,0.04035244,0.045545101,0.20,1.04E-02,1.47E-01,0.40,1.22E-02,6.96E-02,0.10,9.13E-03,2.53E-01,0.07,1.25E-02,8.07E-02,0.22,1.01E-02,6.30E-02,0.13,1.04E-02,1.96E-01,0.07,1.25E-02,8.56E-02,0.22,9.73E-03,1.01E-01,0.14,1.02E-02,2.10E-01,,,,,
234,4.49898E+13,ic_234C_M6.0_Q2,C,56.15323228,32.39130021,13.98310375,13.26767063,12.73914337,6,0.826079715,0.019688225,0.020761108,0.022434616,0.04,5.80E-03,7.56E-02,0.05,6.67E-03,6.61E-03,100.00,7.62E-03,2.70E-04,2.54,6.85E-03,1.36E-02,2.55,6.55E-03,6.71E-03,0.18,5.31E-03,3.76E-02,2.54,6.86E-03,1.31E-02,2.56,6.59E-03,3.29E-03,0.18,5.37E-03,3.15E-02,,,,,
235,4.49898E+13,ic_235C_M4.8_Q2,C,56.15410712,32.14284011,12.97364426,12.1125536,11.61472607,4.75,1.763896246,0.036114216,0.038255787,0.039552879,0.71,1.27E-02,2.79E-06,2.46,1.64E-02,8.24E-10,2.46,1.53E-02,1.28E-04,2.46,1.16E-02,3.17E-06,2.46,1.49E-02,8.87E-08,2.46,1.39E-02,2.65E-04,2.46,1.16E-02,2.59E-06,2.46,1.47E-02,9.85E-08,2.46,1.31E-02,3.29E-04,,,,,
236,4.49898E+13,ic_236C_M2.5_Q2,C,56.15469064,31.948505,14.11115742,12.75639915,12.07874775,2.5,1.350598145,0.029620647,0.032888985,0.033409214,0.04,8.53E-03,1.03E-02,1.15,1.29E-02,1.80E-07,1.16,1.05E-02,1.26E-03,0.04,9.11E-03,1.44E-02,1.15,1.36E-02,4.44E-07,1.15,9.34E-03,7.42E-03,0.04,8.80E-03,2.50E-02,1.15,1.30E-02,1.05E-06,0.06,9.20E-03,1.72E-02,,,,,
237,4.49898E+13,ic_237C_M4.8_Q2,C,56.15552308,32.11976558,13.93393135,12.96284962,12.4047184,4.75,0.400246608,0.023484993,0.02556591,0.028172302,0.05,8.06E-03,4.72E-03,0.50,8.79E-03,5.10E-03,0.14,9.51E-03,4.56E-02,0.04,6.57E-03,6.70E-02,0.12,7.17E-03,1.40E-02,0.14,9.13E-03,6.12E-03,0.04,6.62E-03,5.75E-02,0.12,7.17E-03,1.40E-02,0.14,8.16E-03,2.56E-02,,,,,
238,4.49898E+13,ic_238A_M1.0_Q1JH,A,56.1558809,32.15024812,12.43994331,11.44075775,10.85876274,1,28.64361497,0.405077076,0.408924103,0.242966461,8.32,1.71E-01,8.21E-02,8.35,1.89E-01,1.64E-03,8.39,1.15E-01,1.64E-04,8.24,1.78E-01,1.36E-01,8.32,1.92E-01,8.91E-03,8.34,9.80E-02,4.75E-02,0.20,1.83E-01,1.37E-01,8.34,1.86E-01,1.58E-02,8.34,9.73E-02,5.31E-02,,,,,
239,4.49898E+13,ic_239S_M5.5_Q1HK,S,56.15684209,32.1424669,18.5615654,17.3973484,16.42273521,5.5,5.157768344,0.676187515,0.543476105,0.337949371,0.50,1.65E-01,7.69E-03,0.50,1.50E-01,5.58E-05,1.02,9.59E-02,4.40E-03,0.05,1.27E-01,1.76E-01,0.05,1.25E-01,7.67E-03,0.05,9.52E-02,1.92E-02,0.05,1.23E-01,2.72E-01,0.05,1.22E-01,9.65E-03,0.05,9.25E-02,3.27E-02,,,,,
240,4.49898E+13,ic_240A_M4.5_Q0,A,56.15740568,32.20504766,12.83872223,12.03095627,11.61868954,4.5,1.85743267,0.04029789,0.048698235,0.038723755,3.26,1.38E-02,1.16E-03,3.25,1.79E-02,6.28E-06,3.25,1.58E-02,3.37E-07,3.25,1.15E-02,7.58E-02,1.44,1.50E-02,1.52E-04,0.76,1.32E-02,7.62E-06,0.16,1.09E-02,1.30E-01,1.44,1.44E-02,3.25E-04,0.76,1.32E-02,1.66E-06,,,,,
241,4.49898E+13,ic_241C_M6.0_Q2,C,56.15893271,32.17264822,14.34142303,13.68274689,13.2150116,6,0.248806393,0.023499393,0.017596245,0.031865692,0.52,7.30E-03,3.27E-02,0.09,5.19E-03,5.33E-02,0.06,8.31E-03,1.14E-01,0.05,6.09E-03,2.00E-01,0.09,5.41E-03,1.87E-01,0.05,7.20E-03,4.12E-02,0.24,6.75E-03,2.49E-01,0.18,5.85E-03,2.11E-01,0.32,6.48E-03,1.73E-01,,,,,
242,4.49898E+13,ic_242C_M0.0_Q2,C,56.15990294,32.21657538,12.76659203,11.94365215,11.62740993,0,2.058122269,0.043589401,0.041460991,0.050815201,0.93,1.57E-02,2.97E-04,13.39,1.32E-02,1.35E-02,93.46,1.89E-02,6.78E-04,1.08,1.64E-02,3.07E-05,13.37,1.62E-02,7.94E-04,0.20,1.80E-02,2.50E-03,13.44,1.54E-02,3.08E-04,1.08,1.61E-02,1.38E-04,1.08,1.75E-02,1.87E-03,,,,,
243,4.49898E+13,ic_243A_M1.2_Q0,A,56.16059703,32.13350824,11.8857851,10.91912842,10.44507885,1.25,2.673648719,0.054697323,0.066541862,0.094565964,0.07,1.72E-02,3.02E-02,7.49,2.28E-02,1.26E-03,0.50,3.96E-02,2.74E-04,1.15,1.76E-02,5.64E-03,7.51,2.37E-02,4.88E-04,0.51,2.73E-02,6.79E-03,1.15,1.75E-02,6.38E-03,7.50,2.38E-02,3.66E-04,1.05,2.48E-02,8.14E-03,,,,,
244,4.49898E+13,ic_244C_M4.0_Q2,C,56.16085506,32.08512064,12.43954754,11.57657242,11.16441917,4,0.222223432,0.021669865,0.014624786,0.023752022,0.05,8.36E-03,3.83E-02,0.15,5.03E-03,6.32E-02,0.08,8.24E-03,6.27E-03,0.07,7.18E-03,5.87E-01,0.50,9.43E-03,1.59E-01,0.09,7.40E-03,2.28E-02,0.07,7.64E-03,2.69E-01,0.50,9.39E-03,1.52E-01,0.09,6.70E-03,7.97E-02,,,,,
245,4.49898E+13,ic_245A_M3.2_Q1J,A,56.16122806,32.14907847,12.37828636,11.59555054,11.25676346,3.25,0.549439956,0.024206734,0.020121574,0.029587555,0.05,1.01E-02,3.61E-02,0.50,4.06E-02,9.90E-01,2.78,9.59E-03,1.31E-02,0.05,1.01E-02,2.69E-01,1.55,8.08E-03,2.38E-02,0.16,8.83E-03,3.28E-03,0.05,9.92E-03,2.86E-01,1.55,8.11E-03,2.06E-02,0.16,8.18E-03,6.89E-03,,,,,
246,4.49898E+13,ic_246C_M3.5_Q2,C,56.1616069,32.31822722,13.20425701,12.42251492,12.05211449,3.5,2.075274932,0.026132584,0.035254955,0.030289459,4.84,1.40E-02,9.39E-06,4.85,1.65E-02,7.67E-06,4.85,1.45E-02,7.86E-08,1.26,1.54E-02,2.33E-05,1.26,1.75E-02,1.41E-05,4.85,1.52E-02,9.18E-07,1.26,1.54E-02,2.50E-05,1.26,1.77E-02,9.84E-06,4.85,1.50E-02,1.44E-06,,,,,
247,4.49898E+13,ic_247C_M6.0_Q2,C,56.16194738,32.11011151,13.94650364,13.30324364,12.82428265,6,0.284229857,0.016023064,0.020253181,0.02521801,0.14,5.99E-03,7.65E-03,0.11,6.50E-03,9.43E-04,0.09,8.86E-03,1.49E-02,0.16,5.72E-03,1.04E-02,6.76,6.52E-03,1.56E-02,0.05,9.00E-03,2.02E-02,0.16,5.66E-03,1.31E-02,6.76,6.33E-03,2.01E-02,0.11,8.86E-03,6.50E-02,,,,,
248,4.49898E+13,ic_248C_M5.0_Q2,C,56.1623744,32.05548732,14.11539078,13.40616512,12.85767555,5,6.493667414,0.120516777,0.110525513,0.088235664,2.05,4.58E-02,9.23E-05,2.05,3.98E-02,8.69E-05,2.04,3.28E-02,3.48E-03,2.05,5.17E-02,7.55E-06,2.05,4.09E-02,6.66E-05,2.04,3.41E-02,5.29E-03,2.05,5.15E-02,7.98E-06,2.05,4.06E-02,2.94E-05,2.04,3.42E-02,5.04E-03,,,,,
249,4.49898E+13,ic_249C_M4.5_Q2,C,56.16326583,32.33582253,12.60442352,11.8859148,11.43294811,4.5,2.501057241,0.039190292,0.039963531,0.036073685,0.22,1.43E-02,2.02E-02,0.34,1.47E-02,2.36E-03,2.27,9.31E-03,9.64E-02,0.18,1.50E-02,6.39E-02,0.34,1.39E-02,3.02E-02,1.79,1.02E-02,2.09E-01,0.18,1.47E-02,8.67E-02,0.25,1.48E-02,3.84E-02,1.79,1.03E-02,1.68E-01,,,,,
250,4.49898E+13,ic_250C_M8.0_Q2,C,56.16335575,32.13713995,14.80656242,14.0632925,13.4527998,8,0.77553993,0.027085876,0.020174026,0.027251625,0.50,1.19E-02,2.29E-03,0.40,7.59E-03,3.43E-04,0.40,8.72E-03,2.04E-02,0.08,7.02E-03,1.74E-01,0.40,7.44E-03,9.52E-03,0.50,1.03E-02,1.28E-03,0.08,7.02E-03,1.73E-01,0.40,7.50E-03,6.14E-03,55.25,8.44E-03,6.00E-03,,,,,
251,4.49898E+13,ic_251C_M2.0_Q2,C,56.16332328,32.16246968,12.45539093,11.49055958,11.02166176,2,6.747542318,0.154197311,0.168345833,0.174028587,3.98,7.22E-02,1.94E-12,3.99,7.71E-02,1.30E-14,0.50,6.74E-02,1.85E-04,3.99,6.83E-02,1.34E-09,3.98,7.88E-02,5.21E-12,3.99,6.13E-02,2.96E-13,3.99,6.75E-02,1.80E-09,3.98,7.84E-02,6.75E-12,3.99,6.20E-02,8.56E-16,,,,,
252,4.49898E+13,ic_252C_M7.5_Q2,C,56.16365852,32.24526259,18.09084892,16.57876015,15.39498615,7.5,5.694927177,0.315728378,0.249973297,0.186334419,0.05,7.86E-02,4.00E-02,0.11,7.04E-02,9.73E-03,0.08,6.02E-02,3.23E-02,0.05,7.98E-02,3.16E-02,0.05,7.51E-02,3.57E-03,0.06,5.97E-02,1.09E-02,0.05,8.00E-02,2.71E-02,0.06,8.13E-02,1.46E-03,0.06,6.17E-02,3.39E-03,,,,,
253,4.49898E+13,ic_253C_M5.0_Q2,C,56.16429997,32.16891743,13.80402946,13.11923504,12.7263155,5,0.367731591,0.021799946,0.018186951,0.026639175,0.17,6.06E-03,2.67E-02,1.53,6.71E-03,4.42E-04,0.07,7.28E-03,9.60E-02,0.09,6.19E-03,5.02E-02,1.53,6.60E-03,4.59E-03,0.06,6.24E-03,2.41E-01,0.08,6.07E-03,4.99E-02,1.53,6.38E-03,5.94E-03,0.12,5.80E-03,1.73E-01,,,,,
254,4.49898E+13,ic_254C_M4.0_Q2,C,56.16543246,32.32467897,13.65036011,12.53740311,11.91317463,4,0.380439641,0.016423893,0.016996384,0.015590477,0.50,4.77E-03,3.72E-02,91.74,5.67E-03,6.04E-02,0.20,5.65E-03,2.61E-02,0.07,4.41E-03,9.36E-02,0.13,5.64E-03,4.08E-01,0.13,5.44E-03,3.42E-02,0.07,4.42E-03,8.76E-02,0.06,5.80E-03,3.04E-01,0.13,5.43E-03,1.61E-02,,,,,
255,4.49898E+13,ic_255A_M3.8_Q0,A,56.16580839,32.30116338,12.14671516,11.31828594,10.80147457,3.75,3.683015457,0.055888939,0.054147911,0.051033211,0.06,1.86E-02,1.39E-02,0.47,1.67E-02,4.13E-03,0.05,1.73E-02,1.02E-03,0.11,1.89E-02,1.61E-02,0.47,1.62E-02,1.26E-02,0.15,1.74E-02,8.04E-04,0.11,1.88E-02,1.04E-02,0.47,1.57E-02,1.79E-02,0.15,1.66E-02,2.07E-03,,,,,
256,4.49898E+13,ic_256C_M3.5_Q2,C,56.16604074,32.26611075,13.43378544,12.58638096,12.14966583,3.5,0.87531373,0.026929855,0.024281311,0.024260139,0.33,8.54E-03,1.62E-03,0.59,7.62E-03,5.03E-03,0.05,6.39E-03,1.02E-02,0.10,6.31E-03,3.23E-02,0.59,7.30E-03,8.12E-04,1.45,6.06E-03,4.45E-02,0.06,5.90E-03,1.91E-02,0.59,7.52E-03,2.70E-04,1.45,6.32E-03,1.50E-02,,,,,
257,4.49898E+13,ic_257A_M5.0_Q1JH,A,56.16733674,32.15358345,13.26645279,12.27485561,11.70069408,5,0.448223945,0.017392159,0.018133354,0.026030731,0.09,6.12E-03,5.32E-03,0.11,6.27E-03,1.60E-03,0.11,7.89E-03,3.73E-02,0.09,5.77E-03,6.17E-02,0.25,4.90E-03,1.71E-01,0.14,7.63E-03,3.39E-03,0.09,5.83E-03,5.08E-02,0.25,4.96E-03,1.53E-01,0.16,6.60E-03,1.30E-02,,,,,
258,4.49898E+13,ic_258A_M4.5_Q1JH,A,56.16766851,32.15919018,13.91767883,13.00251961,12.43251991,4.5,9.534081291,0.141977978,0.116649628,0.103526688,0.50,5.20E-02,7.58E-03,0.50,4.07E-02,1.01E-02,0.50,3.48E-02,1.48E-03,0.05,3.63E-02,1.48E-01,0.04,3.39E-02,1.71E-01,0.04,2.73E-02,6.43E-02,0.05,3.66E-02,6.54E-02,0.10,3.28E-02,8.28E-02,0.11,2.46E-02,1.19E-01,,,,,
259,4.49898E+13,ic_259C_M4.0_Q2,C,56.16992379,32.2185158,13.56582832,12.74080658,12.29658604,4,2.149311104,0.042802238,0.042848778,0.039030266,1.77,1.39E-02,7.31E-06,2.28,1.72E-02,1.26E-07,2.28,1.45E-02,1.12E-04,1.77,1.42E-02,3.40E-06,1.78,1.67E-02,1.96E-07,1.78,1.29E-02,2.12E-04,1.77,1.41E-02,4.35E-06,1.77,1.67E-02,1.08E-08,1.78,1.26E-02,4.56E-05,,,,,
260,4.49898E+13,ic_260C_M4.0_Q2,C,56.17038549,32.28863727,13.91301441,12.75227261,12.13549709,4,1.314216228,0.025801468,0.024906158,0.027793503,2.43,1.11E-02,8.44E-10,2.43,1.03E-02,2.36E-11,2.43,1.16E-02,8.57E-12,2.44,1.10E-02,9.19E-11,2.44,1.02E-02,4.91E-10,1.69,1.16E-02,8.26E-10,2.44,1.10E-02,1.37E-11,2.44,1.02E-02,4.95E-10,1.69,1.17E-02,4.46E-10,,,,,
261,4.49898E+13,ic_261C_M5.2_Q2,C,56.171301,32.13539593,14.52597237,13.47365952,12.84237099,5.25,0.371474804,0.015090561,0.018327332,0.025767517,0.09,5.16E-03,4.98E-02,0.25,5.43E-03,5.92E-02,0.14,7.49E-03,1.27E-02,0.05,5.08E-03,3.08E-01,0.06,4.97E-03,6.96E-02,0.14,8.42E-03,1.75E-04,0.05,5.02E-03,3.45E-01,0.06,4.94E-03,7.43E-02,0.14,7.73E-03,6.38E-04,,,,,
262,4.49898E+13,ic_262C_M3.0_Q2,C,56.17151897,32.16946084,13.68321133,12.43540859,11.77734852,3,17.61489998,0.303676891,0.224687767,0.14077034,0.15,9.26E-02,1.49E-01,0.04,7.65E-02,4.02E-02,0.04,5.30E-02,1.80E-02,0.05,1.05E-01,9.04E-02,0.04,8.37E-02,4.07E-02,0.04,5.83E-02,2.63E-02,0.04,1.02E-01,2.26E-01,0.04,8.51E-02,2.64E-02,0.04,5.47E-02,6.77E-02,,,,,
263,4.49898E+13,ic_263C_M5.8_Q2,C,56.17173579,32.10753116,14.23210049,13.58170986,13.10551929,5.75,0.250588388,0.019559193,0.014996052,0.019798851,2.22,6.60E-03,8.93E-03,0.14,4.85E-03,4.39E-02,0.50,9.32E-03,5.60E-02,2.22,5.96E-03,5.14E-02,0.10,4.83E-03,4.41E-02,0.06,6.28E-03,2.80E-01,2.22,5.96E-03,5.07E-02,0.10,4.88E-03,3.41E-02,0.06,6.37E-03,1.74E-01,,,,,
264,4.49898E+13,ic_264C_M4.8_Q2,C,56.1720596,32.17366031,12.50109768,11.78628159,11.41955471,4.75,0.506706002,0.024704933,0.019505882,0.029624367,0.20,8.60E-03,3.11E-02,0.04,6.45E-03,9.96E-02,0.18,1.03E-02,2.95E-02,0.08,8.00E-03,4.47E-01,0.04,7.19E-03,4.74E-02,0.05,8.82E-03,1.03E-02,0.06,8.49E-03,4.51E-01,0.04,7.36E-03,2.83E-02,3.68,7.62E-03,7.44E-03,,,,,
265,4.49898E+13,ic_265C_M5.0_Q2,C,56.17209923,32.08150317,14.46251869,13.73985481,13.28386116,5,0.521094952,0.020862865,0.016312122,0.02287159,0.04,5.94E-03,1.36E-02,0.61,6.25E-03,1.80E-07,0.61,6.54E-03,5.72E-02,0.61,5.22E-03,1.49E-01,0.61,5.72E-03,2.04E-04,0.05,6.14E-03,1.90E-01,0.61,5.12E-03,1.89E-01,0.61,5.73E-03,7.78E-05,0.05,6.27E-03,1.10E-01,,,,,
266,4.49898E+13,ic_266A_M5.0_Q1J,A,56.17264711,32.21931952,13.43287182,12.80307484,12.38226414,5,1.424708819,0.02929306,0.030553627,0.039640427,0.09,7.32E-03,2.04E-02,0.50,1.21E-02,5.64E-04,0.50,1.66E-02,4.02E-06,0.11,6.35E-03,1.04E-01,0.05,1.03E-02,2.60E-03,0.50,1.36E-02,5.91E-03,0.10,6.53E-03,1.99E-01,0.27,6.99E-03,1.09E-01,0.06,7.83E-03,1.33E-01,,,,,
267,4.49898E+13,ic_267C_M5.8_Q2,C,56.17320239,32.17758696,15.34767914,14.69336033,14.22058964,5.75,0.850868271,0.030495167,0.02877121,0.026499557,0.50,1.08E-02,3.66E-03,0.50,9.26E-03,9.79E-04,0.08,7.87E-03,4.88E-04,0.05,7.57E-03,1.54E-01,0.09,6.52E-03,8.17E-02,0.08,7.25E-03,1.60E-02,0.05,7.70E-03,1.12E-01,0.09,6.53E-03,7.98E-02,0.08,6.72E-03,1.69E-02,,,,,
268,4.49898E+13,ic_268A_L0.0_Q0,A,56.17374645,32.29856299,17.48156929,16.64304543,15.810112,10,2.590586172,0.230984879,0.152267456,0.139274406,0.07,7.10E-02,4.63E-03,0.25,4.89E-02,1.67E-01,0.33,5.40E-02,1.57E-02,0.07,7.92E-02,1.70E-02,0.15,5.74E-02,2.00E-01,0.50,9.49E-02,2.68E-02,0.07,7.61E-02,2.68E-02,0.15,5.70E-02,2.00E-01,0.50,9.27E-02,4.03E-02,,,,,
269,4.49898E+13,ic_269C_M5.0_Q2,C,56.17386836,32.20061822,13.06549263,11.97574329,11.42051792,5,2.186274673,0.049843979,0.042425537,0.043654633,0.06,1.65E-02,8.57E-03,0.05,1.21E-02,4.74E-02,0.25,1.43E-02,3.26E-03,0.05,1.60E-02,9.68E-02,0.10,1.15E-02,2.65E-01,0.10,1.32E-02,2.46E-02,0.05,1.55E-02,1.03E-01,0.14,1.16E-02,2.32E-01,0.10,1.23E-02,5.18E-02,,,,,
270,4.49898E+13,ic_270A_M4.8_Q0,A,56.17445591,32.29907456,13.59617901,12.82018661,12.37424564,4.75,2.093402747,0.033425713,0.035766792,0.029288292,1.79,1.54E-02,1.32E-15,2.25,1.71E-02,1.80E-12,1.79,1.46E-02,8.02E-14,1.79,1.52E-02,1.25E-14,1.79,1.91E-02,7.45E-13,1.79,1.48E-02,2.71E-11,1.79,1.52E-02,1.19E-15,1.79,1.90E-02,9.84E-13,1.79,1.47E-02,4.29E-11,,,,,
271,4.49898E+13,ic_271A_M4.2_Q0,A,56.17504623,32.14998566,12.27278709,11.28770161,10.70799828,4.25,2.853377464,0.105478954,0.073414612,0.116166496,4.77,4.89E-02,1.00E-06,1.26,3.73E-02,1.89E-10,0.50,4.68E-02,1.55E-06,1.26,4.61E-02,2.55E-08,1.26,3.66E-02,5.22E-10,1.26,2.36E-02,1.97E-02,1.26,4.59E-02,3.31E-08,1.26,3.64E-02,4.31E-10,1.26,2.48E-02,1.28E-03,,,,,
272,4.49898E+13,ic_272A_M2.5_Q0,A,56.17557377,32.15056202,12.65679646,11.47730923,10.7463541,2.5,26.34537169,0.431517696,0.402028275,0.252242851,0.05,1.56E-01,2.88E-03,1.26,1.23E-01,1.23E-03,1.26,9.74E-02,2.90E-05,0.04,1.46E-01,3.98E-03,0.56,1.49E-01,6.94E-04,1.26,1.15E-01,1.32E-05,0.56,1.51E-01,2.30E-02,0.56,1.48E-01,7.70E-04,1.26,1.15E-01,1.40E-05,,,,,
273,4.49898E+13,ic_273S_M4.2_Q1JHK,S,56.17736036,32.16734188,13.62683296,12.50353813,11.84248447,4.25,1.376532907,0.021388721,0.020967484,0.035458755,0.05,7.50E-03,3.51E-03,0.05,6.72E-03,9.06E-04,1.01,1.43E-02,5.01E-04,0.04,5.51E-03,5.63E-02,1.63,5.77E-03,2.94E-03,1.62,7.90E-03,1.59E-02,0.04,5.41E-03,6.89E-02,1.63,5.84E-03,1.89E-03,2.58,8.07E-03,1.48E-03,,,,,
274,4.49898E+13,ic_274C_M1.0_Q2,C,56.17758653,32.10538598,12.48696327,11.76884747,11.53936768,1,1.8967115,0.035632133,0.031807899,0.034383011,11.72,1.22E-02,1.74E-02,11.72,1.33E-02,2.53E-07,11.65,1.28E-02,1.99E-05,0.07,1.03E-02,8.95E-02,11.83,1.40E-02,2.33E-08,11.78,1.51E-02,8.25E-07,0.07,1.03E-02,9.16E-02,11.83,1.40E-02,2.30E-08,11.79,1.46E-02,1.65E-06,,,,,
275,4.49898E+13,ic_275C_M4.8_Q2,C,56.17818411,32.14270088,13.04796791,12.16402149,11.65442371,4.75,3.345700536,0.046225071,0.054450035,0.068251801,2.02,1.51E-02,5.71E-04,0.50,2.23E-02,2.74E-05,0.67,2.35E-02,2.06E-05,2.02,1.55E-02,3.13E-06,0.67,1.66E-02,4.48E-08,0.67,2.45E-02,1.25E-08,2.02,1.54E-02,1.39E-06,0.67,1.66E-02,1.29E-08,0.67,2.52E-02,4.60E-10,,,,,
276,4.49898E+13,ic_276C_M4.8_Q2,C,56.17925148,32.26656772,14.81267452,13.79130173,13.08238697,4.75,28.97682884,0.68191452,0.426040649,0.269771385,97.09,2.34E-01,5.80E-08,99.01,1.52E-01,5.40E-07,96.15,9.85E-02,1.69E-08,33.11,1.62E-01,9.74E-05,29.59,9.52E-02,1.17E-03,29.59,6.29E-02,2.20E-04,32.57,1.59E-01,1.98E-04,28.41,9.58E-02,3.37E-04,28.57,6.32E-02,4.86E-05,,,,,
277,4.49898E+13,ic_277C_M5.0_Q2,C,56.17933852,32.17086638,13.45174217,12.6603756,12.18038654,5,0.387877077,0.023429775,0.016352654,0.021143341,0.25,7.68E-03,6.18E-03,0.05,4.94E-03,2.20E-02,0.19,6.56E-03,2.43E-02,0.33,6.37E-03,6.89E-02,0.05,4.85E-03,2.22E-02,0.07,4.86E-03,1.45E-01,0.25,7.08E-03,3.20E-02,0.05,4.63E-03,4.06E-02,0.34,4.90E-03,4.71E-02,,,,,
278,4.49898E+13,ic_278C_M4.0_Q2,C,56.18036121,32.29918089,14.08611679,13.03795815,12.43836308,4,5.011774237,0.06076355,0.071390533,0.063316536,2.71,3.20E-02,6.35E-28,2.71,3.81E-02,2.47E-32,2.71,3.55E-02,6.24E-36,2.71,3.02E-02,2.39E-23,2.71,3.74E-02,2.48E-26,2.71,3.45E-02,1.29E-27,2.71,3.02E-02,1.86E-23,2.71,3.74E-02,2.39E-26,2.71,3.44E-02,1.59E-27,,,,,
279,4.49898E+13,ic_279A_M1.0_Q1JH,A,56.18133819,32.12855854,12.18129921,11.02421474,10.51858044,1,3.341837935,0.053769684,0.048049545,0.044200325,8.07,2.40E-02,1.97E-09,8.13,2.11E-02,1.62E-11,8.10,2.16E-02,1.78E-12,8.07,2.61E-02,4.52E-10,8.14,2.25E-02,8.22E-12,8.13,2.13E-02,3.99E-14,8.07,2.58E-02,1.07E-09,8.15,2.19E-02,8.80E-11,8.13,2.12E-02,5.47E-14,,,,,
280,4.49898E+13,ic_280C_M4.8_Q2,C,56.18211792,32.17995667,14.46289635,13.8618679,13.50618649,4.75,0.730492147,0.0280797,0.019664001,0.026548386,0.50,1.04E-02,8.12E-05,0.99,7.07E-03,1.41E-04,0.99,1.00E-02,5.75E-06,0.50,1.14E-02,2.55E-04,0.98,6.72E-03,8.74E-03,0.99,8.83E-03,7.01E-05,0.50,1.05E-02,8.20E-04,0.34,5.68E-03,1.18E-02,0.50,6.43E-03,1.33E-02,,,,,
281,4.49898E+13,ic_281C_M1.2_Q2,C,56.18236724,32.17510234,14.50575638,13.25355053,12.43662262,1.25,85.2293383,1.015297318,1.204957962,1.114849663,47.39,3.61E-01,2.16E-03,0.33,3.83E-01,4.31E-04,46.95,3.98E-01,2.23E-05,13.42,3.70E-01,1.16E-06,13.51,4.05E-01,1.47E-06,13.53,3.41E-01,4.36E-06,13.40,3.63E-01,2.16E-06,13.50,3.96E-01,2.91E-06,13.50,3.42E-01,2.30E-06,,,,,
282,4.49898E+13,ic_282C_M4.8_Q2,C,56.1839411,32.32441558,14.09268951,13.17914677,12.61236191,4.75,0.806291677,0.018981552,0.019042206,0.020471191,2.05,6.60E-03,1.95E-04,2.05,8.60E-03,1.83E-05,0.67,7.75E-03,1.06E-05,2.05,6.49E-03,4.71E-05,2.05,9.74E-03,3.86E-05,0.67,7.71E-03,1.48E-04,2.05,6.51E-03,1.73E-05,2.05,1.01E-02,1.09E-05,0.67,7.85E-03,3.24E-05,,,,,
283,4.49898E+13,ic_283C_M5.8_Q2,C,56.18431161,32.14647866,14.50906563,13.80410385,13.29440784,5.75,0.627902684,0.024545479,0.02519989,0.021695137,0.09,7.42E-03,2.42E-03,0.16,6.21E-03,3.55E-02,0.04,5.88E-03,2.42E-02,0.07,8.57E-03,3.16E-03,0.16,6.14E-03,1.10E-02,0.10,5.26E-03,4.74E-02,0.07,8.59E-03,3.14E-03,0.16,6.18E-03,9.46E-03,0.10,5.23E-03,5.06E-02,,,,,
